Feat ID,RT,DT,CCS,Gas,mz,Abundance,Charge,Polarity,Lipid Class,Compound Name,CAS ID,Formula,Mass,Ion Species,Theo mz,ppm Error,Abs ppm Error,Score,Sum Comp,Num Constit,Constit,Constit Abund
145,7.392,,,,688.4919,168349,-1,Negative,Phosphatidylethanolamine,PE 16:0_16:1,,C37H72NO8P,689.4996,(M-H)-,688.4923,-0.5,0.5,93.50,PE 32:1,1,PE 16:0/16:1,100.0
146,3.246,,,,478.2936,166513,-1,Negative,Lysophosphatidylethanolamine,LPE 18:1,,C23H46NO7P,479.3012,(M-H)-,478.2939,-0.7,0.7,98.43,LPE 18:1,1,LPE 18:1,100.0
147,10.151,,,,565.3777,164554,-1,Negative,,,,,566.3850,(M-H)-,,,,,,
148,4.163,,,,451.2913,163122,-1,Negative,,,,,452.2986,(M-H)-,,,,,,
149,0.603,,,,112.9856,160564,-1,Negative,,,,,113.9928,(M-H)-,,,,,,
150,7.460,,,,887.5649,159602,-1,Negative,Phosphatidylinositol,PI 18:0_20:3,,C47H85O13P,888.5728,(M-H)-,887.5655,-0.7,0.7,96.62,PI 38:3,1,PI 18:0/20:3,100.0
151,8.857,,,,764.5806,157240,-1,Negative,,,,,765.5879,(M-H)-,,,,,,
152,10.434,,,,800.6167,156528,-1,Negative,Phosphatidylethanolamine,PE 24:0_16:1,,C45H88NO8P,801.6248,(M-H)-,800.6175,-0.9,0.9,92.07,PE 40:1,4,PE 24:0/16:1,46.6
153,4.142,,,,360.1927,155527,-1,Negative,,,,,361.2000,(M-H)-,,,,,,
154,4.014,,,,464.3143,153366,-1,Negative,,,,,465.3216,(M-H)-,,,,,,
155,10.800,,,,1425.9797,152504,-1,Negative,Cardiolipin,CL 70:5,,C79H144O17P2,1426.9879,(M-H)-,1425.9806,-0.6,0.6,90.79,CL 70:5,55,,
156,7.332,,,,837.5494,151512,-1,Negative,Phosphatidylinositol,PI 16:0_18:0,,C43H83O13P,838.5571,(M-H)-,837.5499,-0.6,0.6,97.00,PI 34:0,1,PI 16:0/18:0,100.0
157,5.493,,,,793.5017,150868,-1,Negative,Phosphatidylglycerol,PG 16:0_22:6,,C44H75O10P,794.5098,(M-H)-,793.5025,-1.0,1.0,90.95,PG 38:6,3,PG 16:0/22:6,70.2
158,10.776,,,,1399.9645,150858,-1,Negative,Cardiolipin,CL 68:4,,C77H142O17P2,1400.9722,(M-H)-,1399.9649,-0.3,0.3,89.62,CL 68:4,52,,
159,7.506,,,,720.4969,149676,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:1e_20:5,,C41H72NO7P,721.5046,(M-H)-,720.4974,-0.6,0.6,96.18,EtherPE 36:6e,1,EtherPE 16:1e/20:5,100.0
160,3.759,,,,564.3439,148927,-1,Negative,,,,,565.3512,(M-H)-,,,,,,
161,0.532,,,,92.9281,148815,-1,Negative,,,,,93.9354,(M-H)-,,,,,,
162,6.318,,,,885.5491,148425,-1,Negative,Phosphatidylinositol,PI 18:1_20:3,,C47H83O13P,886.5571,(M-H)-,885.5499,-0.9,0.9,96.68,PI 38:4,2,PI 18:1/20:3,58.2
163,6.332,,,,843.5380,148090,-1,Negative,,,,,844.5453,(M-H)-,,,,,,
164,6.241,,,,747.5173,147828,-1,Negative,,,,,748.5246,(M-H)-,,,,,,
165,10.334,,,,681.5781,147017,-1,Negative,,,,,682.5854,(M-H)-,,,,,,
166,10.110,,,,778.5748,146600,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:1e_22:4,,C45H82NO7P,779.5829,(M-H)-,778.5756,-1.1,1.1,90.47,EtherPE 40:5e,4,EtherPE 18:1e/22:4,56.5
167,5.764,,,,795.5175,145524,-1,Negative,Phosphatidylglycerol,PG 18:1_20:4,,C44H77O10P,796.5254,(M-H)-,795.5182,-0.8,0.8,93.73,PG 38:5,3,PG 18:1/20:4,73.7
168,10.024,,,,752.5579,145310,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 38:4e,,C43H80NO7P,753.5672,(M-H)-,752.5600,-2.8,2.8,90.09,EtherPE 38:4e,2,,
169,9.483,,,,598.5159,145244,-1,Negative,,,,,599.5232,(M-H)-,,,,,,
170,6.815,,,,861.5493,144223,-1,Negative,Phosphatidylinositol,PI 18:0_18:2,,C45H83O13P,862.5571,(M-H)-,861.5499,-0.6,0.6,97.55,PI 36:2,1,PI 18:0/18:2,100.0
171,10.665,,,,711.6251,144075,-1,Negative,,,,,712.6323,(M-H)-,,,,,,
172,5.092,,,,423.3706,143081,-1,Negative,,,,,424.3779,(M-H)-,,,,,,
173,10.340,,,,680.5750,142296,-1,Negative,,,,,681.5822,(M-H)-,,,,,,
174,10.664,,,,684.6062,142096,-1,Negative,,,,,685.6134,(M-H)-,,,,,,
175,8.057,,,,672.4970,139473,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:1e_16:1,,C37H72NO7P,673.5046,(M-H)-,672.4974,-0.6,0.6,98.42,EtherPE 32:2e,1,EtherPE 16:1e/16:1,100.0
176,3.822,,,,671.2671,139422,-1,Negative,,,,,672.2743,(M-H)-,,,,,,
177,7.840,,,,762.5648,139096,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 16:0e_16:1,,C40H80NO7P,717.5672,(M+CHO2)-,762.5654,-0.8,0.8,84.77,EtherPC 32:1e,4,EtherPC 16:0e/16:1,64.1
178,6.167,,,,867.5387,138450,-1,Negative,,,,,868.5459,(M-H)-,,,,,,
179,7.420,,,,762.5075,138445,-1,Negative,Phosphatidylethanolamine,PE 16:0_22:6,,C43H74NO8P,763.5152,(M-H)-,762.5079,-0.6,0.6,93.09,PE 38:6,1,PE 16:0/22:6,100.0
180,7.115,,,,775.5396,135607,-2,Negative,,,,,1553.0937,(M-2H)-2,,,,,,
181,9.244,,,,730.5387,134976,-1,Negative,Phosphatidylethanolamine,PE 17:0_18:1,,C40H78NO8P,731.5465,(M-H)-,730.5392,-0.7,0.7,96.80,PE 35:1,4,PE 17:0/18:1,56.6
182,6.414,,,,824.5446,134952,-1,Negative,Phosphatidylcholine,PC 16:1_20:4,,C44H78NO8P,779.5465,(M+CHO2)-,824.5447,-0.1,0.1,98.24,PC 36:5,5,PC 16:1/20:4,62.1
183,6.189,,,,883.5335,134799,-1,Negative,Phosphatidylinositol,PI 38:5,,C47H81O13P,884.5415,(M-H)-,883.5342,-0.8,0.8,97.43,PI 38:5,2,,
184,2.615,,,,553.2698,134475,-1,Negative,,,,,554.2770,(M-H)-,,,,,,
185,4.704,,,,485.3269,133804,-1,Negative,,,,,486.3341,(M-H)-,,,,,,
186,8.778,,,,572.4810,133656,-1,Negative,,,,,573.4882,(M-H)-,,,,,,
187,5.225,,,,817.5020,133629,-1,Negative,Phosphatidylglycerol,PG 18:2_22:6,,C46H75O10P,818.5098,(M-H)-,817.5025,-0.7,0.7,87.79,PG 40:8,2,PG 18:2/22:6,60.6
188,4.617,,,,492.3456,133312,-1,Negative,,,,,493.3529,(M-H)-,,,,,,
189,5.302,,,,793.5009,132374,-1,Negative,Phosphatidylglycerol,PG 18:2_20:4,,C44H75O10P,794.5098,(M-H)-,793.5025,-2.1,2.1,87.09,PG 38:6,5,PG 18:2/20:4,44.9
190,6.412,,,,869.5543,132005,-1,Negative,,,,,870.5616,(M-H)-,,,,,,
191,3.079,,,,452.2780,130967,-1,Negative,Lysophosphatidylethanolamine,LPE 16:0,,C21H44NO7P,453.2855,(M-H)-,452.2783,-0.6,0.6,98.11,LPE 16:0,1,LPE 16:0,100.0
192,12.740,,,,98.9720,129905,-1,Negative,,,,,99.9793,(M-H)-,,,,,,
193,10.220,,,,860.6379,129100,-1,Negative,Phosphatidylcholine,PC 20:0_18:1,,C46H90NO8P,815.6404,(M+CHO2)-,860.6386,-0.9,0.9,95.65,PC 38:1,5,PC 20:0/18:1,33.4
194,5.180,,,,867.5175,127783,-1,Negative,Phosphatidylglycerol,PG 22:5_22:6,,C50H77O10P,868.5254,(M-H)-,867.5182,-0.7,0.7,83.87,PG 44:11,1,PG 22:5/22:6,100.0
195,2.613,,,,1072.6925,127703,-1,Negative,,,,,1073.6998,(M-H)-,,,,,,
196,6.617,,,,824.5440,127581,-1,Negative,Phosphatidylcholine,PC 16:0_20:5,,C44H78NO8P,779.5465,(M+CHO2)-,824.5447,-0.8,0.8,96.99,PC 36:5,5,PC 16:0/20:5,55.8
197,7.003,,,,836.5440,127000,-1,Negative,Phosphatidylserine,PS 18:0_22:5,,C46H80NO10P,837.5520,(M-H)-,836.5447,-0.8,0.8,72.12,PS 40:5,1,PS 18:0/22:5,100.0
198,10.010,,,,778.5683,126877,-1,Negative,,,,,779.5756,(M-H)-,,,,,,
199,7.770,,,,580.4942,126832,-1,Negative,Ceramide non-hydroxyfatty acid-sphingosine,Cer_NS d18:2_16:0,,C34H65NO3,535.4964,(M+CHO2)-,580.4946,-0.7,0.7,96.70,Cer_NS d34:2,4,Cer_NS d18:2/16:0,52.2
200,7.162,,,,895.5701,125892,-1,Negative,,,,,896.5774,(M-H)-,,,,,,
201,10.342,,,,756.5908,125773,-1,Negative,,,,,757.5981,(M-H)-,,,,,,
202,7.682,,,,838.5597,124327,-1,Negative,Phosphatidylserine,PS 18:0_22:4,,C46H82NO10P,839.5676,(M-H)-,838.5604,-0.8,0.8,76.61,PS 40:4,1,PS 18:0/22:4,100.0
203,9.805,,,,768.5543,123554,-1,Negative,Phosphatidylethanolamine,PE 18:0_20:3,,C43H80NO8P,769.5622,(M-H)-,768.5549,-0.7,0.7,91.66,PE 38:3,1,PE 18:0/20:3,100.0
204,6.515,,,,800.5441,123521,-1,Negative,Phosphatidylcholine,PC 16:1_18:2,,C42H78NO8P,755.5465,(M+CHO2)-,800.5447,-0.7,0.7,97.23,PC 34:3,1,PC 16:1/18:2,100.0
205,6.355,,,,1068.6683,123500,-1,Negative,,,,,1069.6756,(M-H)-,,,,,,
206,10.231,,,,828.6563,123367,-1,Negative,Hexosylceramide non-hydroxyfatty acid-sphingosine,HexCer_NS d26:1_14:0,,C46H89NO8,783.6588,(M+CHO2)-,828.6570,-0.8,0.8,94.81,HexCer_NS d40:1,1,HexCer_NS d26:1/14:0,100.0
207,1.649,,,,297.1529,122988,-1,Negative,,,,,298.1602,(M-H)-,,,,,,
208,4.164,,,,323.2202,122541,-1,Negative,,,,,324.2275,(M-H)-,,,,,,
209,2.746,,,,528.2727,121868,-1,Negative,,,,,529.2800,(M-H)-,,,,,,
210,5.967,,,,1271.7478,121647,-1,Negative,,,,,1272.7551,(M-H)-,,,,,,
211,10.403,,,,678.6036,121427,-1,Negative,Ceramide non-hydroxyfatty acid-sphingosine,Cer_NS d18:2_23:0,,C41H79NO3,633.6060,(M+CHO2)-,678.6042,-0.8,0.8,83.79,Cer_NS d41:2,1,Cer_NS d18:2/23:0,100.0
212,10.238,,,,772.5855,120672,-1,Negative,Phosphatidylethanolamine,PE 20:0_18:1,,C43H84NO8P,773.5935,(M-H)-,772.5862,-0.9,0.9,93.86,PE 38:1,4,PE 20:0/18:1,38.2
213,0.722,,,,242.1762,120491,-1,Negative,,,,,243.1834,(M-H)-,,,,,,
214,5.091,,,,486.3222,120325,-1,Negative,,,,,487.3294,(M-H)-,,,,,,
215,5.497,,,,781.4867,120100,-1,Negative,Phosphatidylinositol,PI 14:0_16:0,,C39H75O13P,782.4945,(M-H)-,781.4873,-0.7,0.7,96.95,PI 30:0,1,PI 14:0/16:0,100.0
216,3.469,,,,489.2772,120100,-1,Negative,,,,,490.2845,(M-H)-,,,,,,
217,4.925,,,,451.2914,119109,-1,Negative,,,,,452.2987,(M-H)-,,,,,,
218,10.259,,,,798.6010,118148,-1,Negative,Phosphatidylethanolamine,PE 18:1_22:1,,C45H86NO8P,799.6091,(M-H)-,798.6018,-1.0,1.0,95.26,PE 40:2,5,PE 18:1/22:1,42.4
219,1.577,,,,448.1738,117986,-1,Negative,,,,,449.1811,(M-H)-,,,,,,
220,4.972,,,,779.4713,117975,-1,Negative,Phosphatidylinositol,PI 16:0_14:1,,C39H73O13P,780.4789,(M-H)-,779.4716,-0.4,0.4,97.62,PI 30:1,3,PI 16:0/14:1,60.6
221,7.168,,,,875.5650,117631,-1,Negative,,,,,876.5723,(M-H)-,,,,,,
222,6.289,,,,871.5335,117300,-1,Negative,Phosphatidylinositol,PI 17:0_20:4,,C46H81O13P,872.5415,(M-H)-,871.5342,-0.8,0.8,96.46,PI 37:4,1,PI 17:0/20:4,100.0
223,7.500,,,,554.4785,116281,-1,Negative,Ceramide non-hydroxyfatty acid-sphingosine,Cer_NS d18:1_14:0,,C32H63NO3,509.4808,(M+CHO2)-,554.4790,-0.9,0.9,90.17,Cer_NS d32:1,2,Cer_NS d18:1/14:0,71.0
224,7.829,,,,816.5751,115733,-1,Negative,Phosphatidylcholine,PC 17:1_18:1,,C43H82NO8P,771.5778,(M+CHO2)-,816.5760,-1.1,1.1,97.37,PC 35:2,4,PC 17:1/18:1,63.0
225,5.304,,,,451.2913,115402,-1,Negative,,,,,452.2986,(M-H)-,,,,,,
226,10.185,,,,778.5749,114845,-1,Negative,,,,,779.5821,(M-H)-,,,,,,
227,10.281,,,,1018.7405,114176,-1,Negative,,,,,1019.7477,(M-H)-,,,,,,
228,5.786,,,,732.4817,113449,-1,Negative,Phosphatidylserine,PS 16:0_16:1,,C38H72NO10P,733.4894,(M-H)-,732.4821,-0.6,0.6,84.50,PS 32:1,3,PS 16:0/16:1,52.5
229,5.320,,,,843.5175,113425,-1,Negative,Phosphatidylglycerol,PG 42:9,,C48H77O10P,844.5254,(M-H)-,843.5182,-0.8,0.8,91.29,PG 42:9,3,,
230,4.163,,,,511.4728,113197,-1,Negative,,,,,512.4800,(M-H)-,,,,,,
231,6.099,,,,745.5020,112396,-1,Negative,Phosphatidylglycerol,PG 16:1_18:1,,C40H75O10P,746.5098,(M-H)-,745.5025,-0.7,0.7,73.59,PG 34:2,2,PG 16:1/18:1,67.8
232,12.565,,,,966.0007,110739,-1,Negative,,,,,967.0080,(M-H)-,,,,,,
233,10.522,,,,914.6849,110534,-1,Negative,Phosphatidylcholine,PC 42:2,,C50H96NO8P,869.6874,(M+CHO2)-,914.6856,-0.7,0.7,97.03,PC 42:2,5,,
234,10.407,,,,627.5594,110383,-1,Negative,,,,,628.5667,(M-H)-,,,,,,
235,2.602,,,,547.2826,109904,-1,Negative,,,,,548.2899,(M-H)-,,,,,,
236,7.589,,,,788.5243,109283,-1,Negative,,,,,789.5316,(M-H)-,,,,,,
237,10.108,,,,870.6224,107974,-1,Negative,Phosphatidylserine,PS 18:1_24:1,,C48H90NO10P,871.6302,(M-H)-,870.6230,-0.6,0.6,66.57,PS 42:2,1,PS 18:1/24:1,100.0
238,3.688,,,,636.3489,107713,-1,Negative,,,,,637.3562,(M-H)-,,,,,,
239,6.636,,,,721.5021,107540,-1,Negative,Phosphatidylglycerol,PG 16:0_16:0,,C38H75O10P,722.5098,(M-H)-,721.5025,-0.6,0.6,85.27,PG 32:0,2,PG 16:0/16:0,67.0
240,5.899,,,,832.5126,106254,-1,Negative,,,,,833.5199,(M-H)-,,,,,,
241,10.457,,,,850.6326,105606,-1,Negative,Phosphatidylethanolamine,PE 24:0_20:4,,C49H90NO8P,851.6404,(M-H)-,850.6331,-0.6,0.6,84.82,PE 44:4,1,PE 24:0/20:4,100.0
242,10.678,,,,1397.9488,105263,-1,Negative,Cardiolipin,CL 68:5,,C77H140O17P2,1398.9566,(M-H)-,1397.9493,-0.4,0.4,96.41,CL 68:5,24,,
243,10.038,,,,610.5411,105114,-1,Negative,Ceramide non-hydroxyfatty acid-sphingosine,Cer_NS d18:1_18:0,,C36H71NO3,565.5434,(M+CHO2)-,610.5416,-0.8,0.8,85.96,Cer_NS d36:1,2,Cer_NS d18:1/18:0,75.2
244,3.443,,,,580.3388,104882,-1,Negative,,,,,581.3461,(M-H)-,,,,,,
245,7.308,,,,744.5626,104676,-1,Negative,Hexosylceramide non-hydroxyfatty acid-sphingosine,HexCer_NS d18:1_16:0,,C40H77NO8,699.5649,(M+CHO2)-,744.5631,-0.8,0.8,90.16,HexCer_NS d34:1,1,HexCer_NS d18:1/16:0,100.0
246,0.532,,,,94.9251,103643,-1,Negative,,,,,95.9324,(M-H)-,,,,,,
247,6.207,,,,733.5495,103509,-1,Negative,Sphingomyelin,SM d33:1,,C38H77N2O6P,688.5519,(M+CHO2)-,733.5501,-0.8,0.8,98.87,SM d33:1,15,,
248,4.925,,,,567.5354,103070,-1,Negative,,,,,568.5427,(M-H)-,,,,,,
249,5.956,,,,758.4972,102691,-1,Negative,Phosphatidylserine,PS 16:1_18:1,,C40H74NO10P,759.5050,(M-H)-,758.4978,-0.8,0.8,81.50,PS 34:2,4,PS 16:1/18:1,46.8
250,5.246,,,,855.5023,102684,-1,Negative,Phosphatidylinositol,PI 16:1_20:4,,C45H77O13P,856.5102,(M-H)-,855.5029,-0.7,0.7,97.10,PI 36:5,1,PI 16:1/20:4,100.0
251,4.702,,,,439.3213,102419,-1,Negative,,,,,440.3286,(M-H)-,,,,,,
252,2.962,,,,608.3176,102359,-1,Negative,,,,,609.3249,(M-H)-,,,,,,
253,10.296,,,,638.5724,102024,-1,Negative,Ceramide non-hydroxyfatty acid-sphingosine,Cer_NS d38:1,,C38H75NO3,593.5747,(M+CHO2)-,638.5729,-0.8,0.8,90.91,Cer_NS d38:1,3,,
254,7.143,,,,850.5588,101735,-1,Negative,Phosphatidylcholine,PC 16:0_22:6,,C46H80NO8P,805.5622,(M+CHO2)-,850.5604,-1.8,1.8,80.69,PC 38:6,1,PC 16:0/22:6,100.0
255,5.000,,,,776.4983,101695,-1,Negative,Sulfatide,SHexCer d34:2,,C40H75NO11S,777.5061,(M-H)-,776.4988,-0.7,0.7,96.33,SHexCer d34:2,11,,
256,7.636,,,,791.5618,101598,-1,Negative,,,,,792.5691,(M-H)-,,,,,,
257,6.075,,,,821.5189,101137,-1,Negative,Phosphatidylinositol,PI 33:1,,C42H79O13P,822.5258,(M-H)-,821.5186,0.5,0.5,90.83,PI 33:1,4,,
258,4.699,,,,502.3171,100447,-1,Negative,,,,,503.3244,(M-H)-,,,,,,
259,4.925,,,,351.2514,99868,-1,Negative,,,,,352.2587,(M-H)-,,,,,,
260,7.173,,,,712.4917,99544,-1,Negative,Phosphatidylethanolamine,PE 16:0_18:3,,C39H72NO8P,713.4996,(M-H)-,712.4923,-0.8,0.8,91.71,PE 34:3,1,PE 16:0/18:3,100.0
261,2.613,,,,486.3305,99465,-1,Negative,,,,,487.3378,(M-H)-,,,,,,
262,10.430,,,,826.6324,99412,-1,Negative,Phosphatidylethanolamine,PE 18:1_24:1,,C47H90NO8P,827.6404,(M-H)-,826.6331,-0.9,0.9,90.60,PE 42:2,4,PE 18:1/24:1,42.3
263,10.291,,,,848.6173,99142,-1,Negative,Phosphatidylethanolamine,PE 24:1_20:4,,C49H88NO8P,849.6248,(M-H)-,848.6175,-0.2,0.2,91.51,PE 44:5,1,PE 24:1/20:4,100.0
264,5.286,,,,1151.7058,97994,-1,Negative,Ganglioside GM3,GM3 d34:1,,C57H104N2O21,1152.7132,(M-H)-,1151.7059,-0.1,0.1,99.41,GM3 d34:1,17,,
265,10.470,,,,870.7028,97952,-1,Negative,,,,,871.7101,(M-H)-,,,,,,
266,3.295,,,,526.3510,97943,-1,Negative,,,,,527.3583,(M-H)-,,,,,,
267,8.683,,,,762.5650,97386,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 16:1e_16:0,,C40H80NO7P,717.5672,(M+CHO2)-,762.5654,-0.6,0.6,94.45,EtherPC 32:1e,2,EtherPC 16:1e/16:0,85.2
268,10.254,,,,886.6536,97358,-1,Negative,Phosphatidylcholine,PC 40:2,,C48H92NO8P,841.6561,(M+CHO2)-,886.6543,-0.7,0.7,97.41,PC 40:2,6,,
269,5.662,,,,875.4896,96420,-1,Negative,,,,,876.4969,(M-H)-,,,,,,
270,5.758,,,,693.4710,95621,-1,Negative,,,,,694.4783,(M-H)-,,,,,,
271,7.206,,,,750.5081,94970,-1,Negative,Phosphatidylethanolamine,PE 17:1_20:4,,C42H74NO8P,751.5152,(M-H)-,750.5079,0.2,0.2,83.83,PE 37:5,1,PE 17:1/20:4,100.0
272,8.793,,,,1280.0509,94759,-1,Negative,,,,,1281.0582,(M-H)-,,,,,,
273,11.091,,,,944.7317,94726,-1,Negative,Phosphatidylcholine,PC 26:0_18:1,,C52H102NO8P,899.7343,(M+CHO2)-,944.7325,-0.8,0.8,89.21,PC 44:1,1,PC 26:0/18:1,100.0
274,4.077,,,,533.2914,94354,-1,Negative,,,,,534.2987,(M-H)-,,,,,,
275,9.427,,,,752.5592,94315,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:0e_22:4,,C43H80NO7P,753.5672,(M-H)-,752.5600,-1.0,1.0,90.57,EtherPE 38:4e,2,EtherPE 16:0e/22:4,77.9
276,10.855,,,,722.6663,94193,-1,Negative,Ceramide non-hydroxyfatty acid-sphingosine,Cer_NS d18:1_26:0,,C44H87NO3,677.6686,(M+CHO2)-,722.6668,-0.6,0.6,98.00,Cer_NS d44:1,3,Cer_NS d18:1/26:0,44.5
277,9.321,,,,584.5254,93708,-1,Negative,,,,,585.5327,(M-H)-,,,,,,
278,3.777,,,,548.2965,93494,-1,Negative,,,,,549.3038,(M-H)-,,,,,,
279,10.651,,,,1371.9333,93257,-1,Negative,Cardiolipin,CL 66:4,,C75H138O17P2,1372.9409,(M-H)-,1371.9336,-0.2,0.2,87.93,CL 66:4,59,,
280,5.969,,,,859.5316,92748,-1,Negative,Phosphatidylinositol,PI 18:1_18:2,,C45H81O13P,860.5415,(M-H)-,859.5342,-3.1,3.1,98.13,PI 36:3,2,PI 18:1/18:2,58.1
281,10.350,,,,872.6385,92747,-1,Negative,,,,,873.6458,(M-H)-,,,,,,
282,10.135,,,,831.6589,92596,-1,Negative,Sphingomyelin,SM d40:1,,C45H91N2O6P,786.6615,(M+CHO2)-,831.6597,-0.9,0.9,97.90,SM d40:1,29,,
283,6.472,,,,835.5729,91642,-1,Negative,,,,,836.5802,(M-H)-,,,,,,
284,10.101,,,,702.5439,91607,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:1e_16:0,,C39H78NO7P,703.5516,(M-H)-,702.5443,-0.5,0.5,92.99,EtherPE 34:1e,1,EtherPE 18:1e/16:0,100.0
285,5.362,,,,855.5024,91522,-1,Negative,Phosphatidylinositol,PI 36:5,,C45H77O13P,856.5102,(M-H)-,855.5029,-0.5,0.5,96.29,PI 36:5,2,,
286,4.700,,,,475.2981,91439,-1,Negative,,,,,476.3054,(M-H)-,,,,,,
287,10.283,,,,822.6013,91361,-1,Negative,Phosphatidylethanolamine,PE 22:0_20:4,,C47H86NO8P,823.6091,(M-H)-,822.6018,-0.7,0.7,84.67,PE 42:4,1,PE 22:0/20:4,100.0
288,2.995,,,,566.3458,90861,-1,Negative,Lysophophatidylcholine,LPC 18:1/0:0,,C26H52NO7P,521.3481,(M+CHO2)-,566.3463,-0.9,0.9,97.05,LPC 18:1,1,LPC 18:1,100.0
289,10.477,,,,656.5749,90639,-1,Negative,,,,,657.5822,(M-H)-,,,,,,
290,0.538,,,,119.9471,90419,-1,Negative,,,,,120.9543,(M-H)-,,,,,,
291,7.920,,,,854.5909,90416,-1,Negative,Phosphatidylcholine,PC 18:1_20:3,,C46H84NO8P,809.5935,(M+CHO2)-,854.5917,-0.9,0.9,98.35,PC 38:4,4,PC 18:1/20:3,66.1
292,6.548,,,,762.5275,89983,-1,Negative,Phosphatidylcholine,PC 15:0_16:1,,C39H76NO8P,717.5309,(M+CHO2)-,762.5291,-2.1,2.1,98.31,PC 31:1,5,PC 15:0/16:1,53.9
293,10.312,,,,842.6719,89922,-1,Negative,Hexosylceramide non-hydroxyfatty acid-sphingosine,HexCer_NS d41:1,,C47H91NO8,797.6745,(M+CHO2)-,842.6727,-0.9,0.9,93.18,HexCer_NS d41:1,16,,
294,10.193,,,,601.5268,89533,-1,Negative,,,,,602.5341,(M-H)-,,,,,,
295,7.151,,,,749.5807,89503,-1,Negative,Sphingomyelin,SM d34:0,,C39H81N2O6P,704.5832,(M+CHO2)-,749.5814,-1.0,1.0,98.38,SM d34:0,9,,
296,7.156,,,,824.5449,88328,-1,Negative,,,,,825.5522,(M-H)-,,,,,,
297,5.294,,,,805.5009,88293,-1,Negative,Phosphatidylglycerol,PG 17:1_22:6,,C45H75O10P,806.5098,(M-H)-,805.5025,-2.1,2.1,86.81,PG 39:7,1,PG 17:1/22:6,100.0
298,9.902,,,,744.5913,88095,-1,Negative,,,,,745.5986,(M-H)-,,,,,,
299,1.847,,,,311.1686,87944,-1,Negative,,,,,312.1758,(M-H)-,,,,,,
300,10.204,,,,1180.7931,87766,-1,Negative,,,,,1181.8004,(M-H)-,,,,,,
301,10.036,,,,627.5313,86148,-1,Negative,,,,,628.5386,(M-H)-,,,,,,
302,10.576,,,,697.6093,85616,-1,Negative,,,,,698.6166,(M-H)-,,,,,,
303,2.615,,,,993.5539,85403,-1,Negative,,,,,994.5612,(M-H)-,,,,,,
304,2.809,,,,540.3303,85059,-1,Negative,Lysophophatidylcholine,LPC 16:0/0:0,,C24H50NO7P,495.3325,(M+CHO2)-,540.3307,-0.7,0.7,98.56,LPC 16:0,1,LPC 16:0,100.0
305,6.143,,,,845.5064,84576,-1,Negative,,,,,846.5137,(M-H)-,,,,,,
306,9.488,,,,571.4970,83471,-1,Negative,,,,,572.5043,(M-H)-,,,,,,
307,9.111,,,,674.5124,83171,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:1e_16:0,,C37H74NO7P,675.5203,(M-H)-,674.5130,-0.9,0.9,97.27,EtherPE 32:1e,1,EtherPE 16:1e/16:0,100.0
308,6.224,,,,848.5418,82917,-1,Negative,Phosphatidylcholine,PC 16:1_22:6,,C46H78NO8P,803.5465,(M+CHO2)-,848.5447,-3.4,3.4,86.24,PC 38:7,2,PC 16:1/22:6,68.3
309,3.117,,,,478.2936,82858,-1,Negative,Lysophosphatidylethanolamine,LPE 18:1,,C23H46NO7P,479.3012,(M-H)-,478.2939,-0.6,0.6,96.89,LPE 18:1,1,LPE 18:1,100.0
310,7.785,,,,889.5807,82587,-1,Negative,Phosphatidylinositol,PI 18:0_20:2,,C47H87O13P,890.5884,(M-H)-,889.5812,-0.6,0.6,96.89,PI 38:2,2,PI 18:0/20:2,58.0
311,10.836,,,,1451.9952,82105,-1,Negative,Cardiolipin,CL 72:6,,C81H146O17P2,1453.0035,(M-H)-,1451.9962,-0.7,0.7,90.57,CL 72:6,84,,
312,3.801,,,,939.5303,81996,-1,Negative,,,,,940.5376,(M-H)-,,,,,,
313,3.461,,,,295.1888,81919,-1,Negative,,,,,296.1961,(M-H)-,,,,,,
314,10.193,,,,609.6089,81767,-1,Negative,,,,,610.6161,(M-H)-,,,,,,
315,8.582,,,,750.5428,81510,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:0e_22:5,,C43H78NO7P,751.5516,(M-H)-,750.5443,-2.0,2.0,94.47,EtherPE 38:5e,1,EtherPE 16:0e/22:5,100.0
316,5.305,,,,717.4708,81028,-1,Negative,Phosphatidylglycerol,PG 16:1_16:1,,C38H71O10P,718.4785,(M-H)-,717.4712,-0.5,0.5,92.40,PG 32:2,4,PG 16:1/16:1,51.6
317,10.510,,,,888.6692,81023,-1,Negative,Phosphatidylcholine,PC 40:1,,C48H94NO8P,843.6717,(M+CHO2)-,888.6699,-0.8,0.8,96.31,PC 40:1,5,,
318,10.904,,,,1401.9797,80346,-1,Negative,Cardiolipin,CL 68:3,,C77H144O17P2,1402.9879,(M-H)-,1401.9806,-0.6,0.6,87.34,CL 68:3,14,,
