Feat ID,RT,DT,CCS,Gas,mz,Abundance,Charge,Polarity,Lipid Class,Compound Name,CAS ID,Formula,Mass,Ion Species,Theo mz,ppm Error,Abs ppm Error,Score,Sum Comp,Num Constit,Constit,Constit Abund
154,4.162,,,,323.2202,149400,-1,Negative,,,,,324.2275,(M-H)-,,,,,,
155,3.443,,,,580.3388,148815,-1,Negative,,,,,581.3461,(M-H)-,,,,,,
156,6.452,,,,869.5542,148437,-1,Negative,,,,,870.5614,(M-H)-,,,,,,
157,7.153,,,,662.4763,148421,-1,Negative,Phosphatidylethanolamine,PE 14:0_16:0,,C35H70NO8P,663.4839,(M-H)-,662.4766,-0.5,0.5,96.29,PE 30:0,1,PE 14:0/16:0,100.0
158,5.092,,,,486.3222,146247,-1,Negative,,,,,487.3295,(M-H)-,,,,,,
159,10.476,,,,656.5749,146053,-1,Negative,,,,,657.5822,(M-H)-,,,,,,
160,3.825,,,,671.2672,145259,-1,Negative,,,,,672.2745,(M-H)-,,,,,,
161,0.688,,,,255.1603,144764,-1,Negative,,,,,256.1675,(M-H)-,,,,,,
162,10.158,,,,565.3778,144693,-1,Negative,,,,,566.3850,(M-H)-,,,,,,
163,9.685,,,,858.6224,143202,-1,Negative,Phosphatidylcholine,PC 18:1_20:1,,C46H88NO8P,813.6248,(M+CHO2)-,858.6230,-0.6,0.6,96.85,PC 38:2,4,PC 18:1/20:1,46.2
164,7.134,,,,797.5334,141893,-1,Negative,Phosphatidylglycerol,PG 18:0_20:4,,C44H79O10P,798.5411,(M-H)-,797.5338,-0.5,0.5,72.53,PG 38:4,2,PG 18:0/20:4,72.4
165,10.033,,,,610.5411,139020,-1,Negative,Ceramide non-hydroxyfatty acid-sphingosine,Cer_NS d18:1_18:0,,C36H71NO3,565.5434,(M+CHO2)-,610.5416,-0.7,0.7,90.92,Cer_NS d36:1,1,Cer_NS d18:1/18:0,100.0
166,10.407,,,,654.5785,138276,-1,Negative,,,,,655.5857,(M-H)-,,,,,,
167,7.563,,,,828.5754,138074,-1,Negative,Phosphatidylcholine,PC 18:1_18:2,,C44H82NO8P,783.5778,(M+CHO2)-,828.5760,-0.8,0.8,96.05,PC 36:3,3,PC 18:1/18:2,54.3
168,7.328,,,,812.5443,137811,-1,Negative,Phosphatidylserine,PS 18:0_20:3,,C44H80NO10P,813.5520,(M-H)-,812.5447,-0.5,0.5,89.85,PS 38:3,6,PS 18:0/20:3,35.8
169,10.175,,,,730.5746,137391,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:0e_18:1,,C41H82NO7P,731.5829,(M-H)-,730.5756,-1.5,1.5,92.43,EtherPE 36:1e,2,EtherPE 18:0e/18:1,65.8
170,7.853,,,,775.5969,136523,-1,Negative,,,,,776.6042,(M-H)-,,,,,,
171,6.218,,,,748.5134,136225,-1,Negative,Phosphatidylcholine,PC 14:0_16:1,,C38H74NO8P,703.5152,(M+CHO2)-,748.5134,-0.1,0.1,97.67,PC 30:1,3,PC 14:0/16:1,69.7
172,8.580,,,,774.5441,135588,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:2e_22:5,,C45H78NO7P,775.5516,(M-H)-,774.5443,-0.3,0.3,95.36,EtherPE 40:7e,1,EtherPE 18:2e/22:5,100.0
173,4.142,,,,435.3324,134520,-1,Negative,,,,,436.3397,(M-H)-,,,,,,
174,4.702,,,,439.3215,134325,-1,Negative,,,,,440.3288,(M-H)-,,,,,,
175,10.350,,,,707.5939,133971,-1,Negative,,,,,708.6012,(M-H)-,,,,,,
176,3.994,,,,391.2618,132707,-1,Negative,,,,,392.2691,(M-H)-,,,,,,
177,2.624,,,,553.2698,131879,-1,Negative,,,,,554.2770,(M-H)-,,,,,,
178,3.635,,,,327.2328,131132,-1,Negative,,,,,328.2401,(M-H)-,,,,,,
179,9.242,,,,816.6116,131069,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 18:1e_18:1,,C44H86NO7P,771.6142,(M+CHO2)-,816.6124,-1.0,1.0,95.64,EtherPC 36:2e,3,EtherPC 18:1e/18:1,67.8
180,9.156,,,,803.6279,130951,-1,Negative,Sphingomyelin,SM d38:1,,C43H87N2O6P,758.6302,(M+CHO2)-,803.6284,-0.7,0.7,93.47,SM d38:1,25,,
181,7.152,,,,895.5702,129834,-1,Negative,,,,,896.5775,(M-H)-,,,,,,
182,2.656,,,,485.3291,129680,-1,Negative,,,,,486.3364,(M-H)-,,,,,,
183,8.966,,,,742.5387,128389,-1,Negative,Phosphatidylethanolamine,PE 18:0_18:2,,C41H78NO8P,743.5465,(M-H)-,742.5392,-0.7,0.7,95.57,PE 36:2,2,PE 18:0/18:2,69.5
184,1.920,,,,311.1685,128025,-1,Negative,,,,,312.1757,(M-H)-,,,,,,
185,10.651,,,,686.6054,127367,-1,Negative,,,,,687.6127,(M-H)-,,,,,,
186,4.697,,,,502.3170,126818,-1,Negative,,,,,503.3243,(M-H)-,,,,,,
187,10.220,,,,860.6384,125988,-1,Negative,Phosphatidylcholine,PC 20:0_18:1,,C46H90NO8P,815.6404,(M+CHO2)-,860.6386,-0.3,0.3,89.66,PC 38:1,4,PC 20:0/18:1,47.2
188,6.590,,,,909.5493,125164,-1,Negative,Phosphatidylinositol,PI 18:0_22:6,,C49H83O13P,910.5571,(M-H)-,909.5499,-0.6,0.6,87.48,PI 40:6,1,PI 18:0/22:6,100.0
189,4.921,,,,329.2696,122852,-1,Negative,,,,,330.2768,(M-H)-,,,,,,
190,1.997,,,,353.2001,122352,-1,Negative,,,,,354.2074,(M-H)-,,,,,,
191,6.162,,,,859.5337,121744,-1,Negative,Phosphatidylinositol,PI 36:3,,C45H81O13P,860.5415,(M-H)-,859.5342,-0.6,0.6,98.93,PI 36:3,3,,
192,7.616,,,,738.5071,121590,-1,Negative,Phosphatidylethanolamine,PE 16:0_20:4,,C41H74NO8P,739.5152,(M-H)-,738.5079,-1.1,1.1,91.76,PE 36:4,1,PE 16:0/20:4,100.0
193,0.598,,,,112.9857,120632,-1,Negative,,,,,113.9929,(M-H)-,,,,,,
194,7.741,,,,828.5756,118765,-1,Negative,Phosphatidylcholine,PC 16:0_20:3,,C44H82NO8P,783.5778,(M+CHO2)-,828.5760,-0.5,0.5,95.17,PC 36:3,3,PC 16:0/20:3,54.3
195,1.577,,,,448.1739,118354,-1,Negative,,,,,449.1812,(M-H)-,,,,,,
196,4.696,,,,475.2980,117137,-1,Negative,,,,,476.3053,(M-H)-,,,,,,
197,9.516,,,,726.5438,115782,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:2e_18:1,,C41H78NO7P,727.5516,(M-H)-,726.5443,-0.7,0.7,88.21,EtherPE 36:3e,1,EtherPE 18:2e/18:1,100.0
198,7.804,,,,764.5233,115199,-1,Negative,Phosphatidylethanolamine,PE 18:1_20:4,,C43H76NO8P,765.5309,(M-H)-,764.5236,-0.4,0.4,81.14,PE 38:5,1,PE 18:1/20:4,100.0
199,8.061,,,,812.5806,115001,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 16:0e_20:4,,C44H82NO7P,767.5829,(M+CHO2)-,812.5811,-0.6,0.6,94.40,EtherPC 36:4e,2,EtherPC 16:0e/20:4,81.5
200,5.790,,,,833.5179,113435,-1,Negative,Phosphatidylinositol,PI 16:1_18:1,,C43H79O13P,834.5258,(M-H)-,833.5186,-0.8,0.8,97.25,PI 34:2,1,PI 16:1/18:1,100.0
201,6.937,,,,786.5286,113403,-1,Negative,Phosphatidylserine,PS 18:0_18:2,,C42H78NO10P,787.5363,(M-H)-,786.5291,-0.6,0.6,81.60,PS 36:2,4,PS 18:0/18:2,34.7
202,6.929,,,,810.5285,110950,-1,Negative,Phosphatidylserine,PS 18:0_20:4,,C44H78NO10P,811.5363,(M-H)-,810.5291,-0.7,0.7,82.13,PS 38:4,2,PS 18:0/20:4,67.5
203,4.077,,,,533.2915,110790,-1,Negative,,,,,534.2988,(M-H)-,,,,,,
204,7.180,,,,847.5703,109604,-1,Negative,,,,,848.5775,(M-H)-,,,,,,
205,5.270,,,,655.2720,108450,-1,Negative,,,,,656.2793,(M-H)-,,,,,,
206,8.740,,,,776.5595,108170,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:1e_22:5,,C45H80NO7P,777.5672,(M-H)-,776.5600,-0.6,0.6,91.50,EtherPE 40:6e,1,EtherPE 18:1e/22:5,100.0
207,10.337,,,,680.5748,107665,-1,Negative,,,,,681.5821,(M-H)-,,,,,,
208,3.116,,,,599.3198,107004,-1,Negative,Lysophosphatidylinositol,LPI 18:0,,C27H53O12P,600.3275,(M-H)-,599.3202,-0.6,0.6,90.48,LPI 18:0,1,LPI 18:0,100.0
209,10.300,,,,655.5625,106696,-1,Negative,,,,,656.5698,(M-H)-,,,,,,
210,6.724,,,,834.5286,106219,-1,Negative,Phosphatidylserine,PS 18:0_22:6,,C46H78NO10P,835.5363,(M-H)-,834.5291,-0.5,0.5,75.25,PS 40:6,1,PS 18:0/22:6,100.0
211,9.673,,,,728.5591,105791,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:1e_18:1,,C41H80NO7P,729.5672,(M-H)-,728.5600,-1.1,1.1,96.83,EtherPE 36:2e,1,EtherPE 18:1e/18:1,100.0
212,6.282,,,,871.5336,104746,-1,Negative,Phosphatidylinositol,PI 17:0_20:4,,C46H81O13P,872.5415,(M-H)-,871.5342,-0.7,0.7,96.37,PI 37:4,1,PI 17:0/20:4,100.0
213,6.141,,,,845.5066,101822,-1,Negative,,,,,846.5138,(M-H)-,,,,,,
214,4.032,,,,466.3293,101701,-1,Negative,,,,,467.3366,(M-H)-,,,,,,
215,10.019,,,,770.5700,101682,-1,Negative,Phosphatidylethanolamine,PE 18:1_20:1,,C43H82NO8P,771.5778,(M-H)-,770.5705,-0.7,0.7,95.56,PE 38:2,5,PE 18:1/20:1,49.3
216,9.475,,,,571.4971,101152,-1,Negative,,,,,572.5044,(M-H)-,,,,,,
217,3.996,,,,401.2907,100625,-1,Negative,,,,,402.2979,(M-H)-,,,,,,
218,2.614,,,,1058.6767,100079,-1,Negative,,,,,1059.6840,(M-H)-,,,,,,
219,10.100,,,,818.6274,99542,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 36:1e,,C44H88NO7P,773.6298,(M+CHO2)-,818.6280,-0.8,0.8,94.07,EtherPC 36:1e,4,,
220,7.164,,,,897.5847,99242,-1,Negative,,,,,898.5920,(M-H)-,,,,,,
221,6.425,,,,824.5452,98913,-1,Negative,Phosphatidylcholine,PC 16:1_20:4,,C44H78NO8P,779.5465,(M+CHO2)-,824.5447,0.6,0.6,96.11,PC 36:5,5,PC 16:1/20:4,53.6
222,6.444,,,,859.5334,98799,-1,Negative,Phosphatidylinositol,PI 36:3,,C45H81O13P,860.5415,(M-H)-,859.5342,-0.9,0.9,98.15,PI 36:3,3,,
223,5.093,,,,61.9884,98059,-1,Negative,,,,,62.9956,(M-H)-,,,,,,
224,10.033,,,,627.5313,97808,-1,Negative,,,,,628.5385,(M-H)-,,,,,,
225,10.301,,,,782.6059,97356,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:0e_22:3,,C45H86NO7P,783.6142,(M-H)-,782.6069,-1.3,1.3,89.71,EtherPE 40:3e,1,EtherPE 18:0e/22:3,100.0
226,2.594,,,,547.2825,97033,-1,Negative,,,,,548.2898,(M-H)-,,,,,,
227,12.743,,,,98.9720,96054,-1,Negative,,,,,99.9793,(M-H)-,,,,,,
228,3.124,,,,473.2823,95185,-1,Negative,,,,,474.2896,(M-H)-,,,,,,
229,10.067,,,,754.5745,94326,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:0e_22:3,,C43H82NO7P,755.5829,(M-H)-,754.5756,-1.4,1.4,94.66,EtherPE 38:3e,2,EtherPE 16:0e/22:3,83.7
230,4.161,,,,301.2383,94101,-1,Negative,,,,,302.2456,(M-H)-,,,,,,
231,7.113,,,,850.5597,93417,-1,Negative,Phosphatidylcholine,PC 16:0_22:6,,C46H80NO8P,805.5622,(M+CHO2)-,850.5604,-0.8,0.8,93.60,PC 38:6,3,PC 16:0/22:6,75.4
232,10.318,,,,654.5591,93289,-1,Negative,,,,,655.5664,(M-H)-,,,,,,
233,10.397,,,,678.6036,92511,-1,Negative,Ceramide non-hydroxyfatty acid-sphingosine,Cer_NS d17:1_24:1,,C41H79NO3,633.6060,(M+CHO2)-,678.6042,-0.9,0.9,95.87,Cer_NS d41:2,5,Cer_NS d17:1/24:1,31.6
234,9.018,,,,856.6067,92310,-1,Negative,Phosphatidylcholine,PC 18:0_20:3,,C46H86NO8P,811.6091,(M+CHO2)-,856.6073,-0.7,0.7,92.09,PC 38:3,4,PC 18:0/20:3,55.8
235,9.393,,,,776.5565,92164,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:2e_22:4,,C45H80NO7P,777.5672,(M-H)-,776.5600,-4.4,4.4,80.65,EtherPE 40:6e,1,EtherPE 18:2e/22:4,100.0
236,10.926,,,,1427.9949,91734,-1,Negative,Cardiolipin,CL 70:4,,C79H146O17P2,1429.0035,(M-H)-,1427.9962,-0.9,0.9,93.77,CL 70:4,11,,
237,2.334,,,,393.1714,91679,-1,Negative,,,,,394.1787,(M-H)-,,,,,,
238,4.125,,,,425.3037,91619,-1,Negative,,,,,426.3110,(M-H)-,,,,,,
239,2.064,,,,397.2263,91473,-1,Negative,,,,,398.2336,(M-H)-,,,,,,
240,10.274,,,,780.5903,91251,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:1e_22:3,,C45H84NO7P,781.5985,(M-H)-,780.5913,-1.2,1.2,88.91,EtherPE 40:4e,3,EtherPE 18:1e/22:3,64.3
241,10.571,,,,697.6095,90568,-1,Negative,,,,,698.6167,(M-H)-,,,,,,
242,6.047,,,,859.5336,90368,-1,Negative,Phosphatidylinositol,PI 18:1_18:2,,C45H81O13P,860.5415,(M-H)-,859.5342,-0.7,0.7,97.39,PI 36:3,3,PI 18:1/18:2,51.1
243,3.793,,,,1200.6421,89828,-1,Negative,,,,,1201.6494,(M-H)-,,,,,,
244,5.281,,,,431.1391,89698,-1,Negative,,,,,432.1464,(M-H)-,,,,,,
245,10.310,,,,842.6720,89584,-1,Negative,Hexosylceramide non-hydroxyfatty acid-sphingosine,HexCer_NS d17:1_24:0,,C47H91NO8,797.6745,(M+CHO2)-,842.6727,-0.8,0.8,84.66,HexCer_NS d41:1,1,HexCer_NS d17:1/24:0,100.0
246,7.176,,,,720.4970,89448,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 14:1e_22:5,,C41H72NO7P,721.5046,(M-H)-,720.4974,-0.5,0.5,99.23,EtherPE 36:6e,1,EtherPE 14:1e/22:5,100.0
247,3.461,,,,295.1889,88902,-1,Negative,,,,,296.1962,(M-H)-,,,,,,
248,8.205,,,,748.5279,88829,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:0e_22:6,,C43H76NO7P,749.5359,(M-H)-,748.5287,-1.1,1.1,84.57,EtherPE 38:6e,1,EtherPE 16:0e/22:6,100.0
249,9.309,,,,584.5255,88808,-1,Negative,,,,,585.5328,(M-H)-,,,,,,
250,6.630,,,,911.5641,88215,-1,Negative,Phosphatidylinositol,PI 18:1_22:4,,C49H85O13P,912.5728,(M-H)-,911.5655,-1.5,1.5,95.21,PI 40:5,1,PI 18:1/22:4,100.0
251,6.513,,,,800.5442,87493,-1,Negative,Phosphatidylcholine,PC 16:1_18:2,,C42H78NO8P,755.5465,(M+CHO2)-,800.5447,-0.6,0.6,96.80,PC 34:3,3,PC 16:1/18:2,67.7
252,3.814,,,,681.3316,87445,-1,Negative,,,,,682.3389,(M-H)-,,,,,,
253,4.118,,,,61.9883,87219,-1,Negative,,,,,62.9956,(M-H)-,,,,,,
254,6.247,,,,798.5291,86160,-1,Negative,Phosphatidylcholine,PC 34:4,,C42H76NO8P,753.5309,(M+CHO2)-,798.5291,0.1,0.1,94.47,PC 34:4,4,,
255,2.613,,,,993.5539,85911,-1,Negative,,,,,994.5611,(M-H)-,,,,,,
256,6.961,,,,773.5334,85056,-1,Negative,Phosphatidylglycerol,PG 18:1_18:1,,C42H79O10P,774.5411,(M-H)-,773.5338,-0.5,0.5,83.97,PG 36:2,6,PG 18:1/18:1,36.3
257,6.536,,,,762.5279,84990,-1,Negative,Phosphatidylcholine,PC 15:0_16:1,,C39H76NO8P,717.5309,(M+CHO2)-,762.5291,-1.5,1.5,95.50,PC 31:1,5,PC 15:0/16:1,44.2
258,5.490,,,,881.5182,84728,-1,Negative,Phosphatidylinositol,PI 38:6,,C47H79O13P,882.5258,(M-H)-,881.5186,-0.4,0.4,98.47,PI 38:6,2,,
259,3.741,,,,253.2171,84701,-1,Negative,Free fatty acid,FA 16:1,,C16H30O2,254.2246,(M-H)-,253.2173,-0.7,0.7,92.81,FA 16:1,1,FA 16:1,100.0
260,5.978,,,,951.5210,83865,-1,Negative,,,,,952.5283,(M-H)-,,,,,,
261,8.812,,,,748.5281,83660,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:1e_22:5,,C43H76NO7P,749.5359,(M-H)-,748.5287,-0.8,0.8,87.38,EtherPE 38:6e,1,EtherPE 16:1e/22:5,100.0
262,7.177,,,,365.3423,83374,-1,Negative,,,,,366.3496,(M-H)-,,,,,,
263,7.586,,,,714.5073,83251,-1,Negative,Phosphatidylethanolamine,PE 16:1_18:1,,C39H74NO8P,715.5152,(M-H)-,714.5079,-0.9,0.9,96.49,PE 34:2,2,PE 16:1/18:1,84.2
264,10.573,,,,670.5906,83137,-1,Negative,,,,,671.5979,(M-H)-,,,,,,
265,3.457,,,,455.4103,83030,-1,Negative,,,,,456.4176,(M-H)-,,,,,,
266,10.283,,,,1018.7403,82646,-1,Negative,,,,,1019.7476,(M-H)-,,,,,,
267,7.367,,,,688.4919,82601,-1,Negative,Phosphatidylethanolamine,PE 16:0_16:1,,C37H72NO8P,689.4996,(M-H)-,688.4923,-0.5,0.5,80.90,PE 32:1,1,PE 16:0/16:1,100.0
268,0.601,,,,89.0244,80532,-1,Negative,,,,,90.0317,(M-H)-,,,,,,
269,10.084,,,,990.7091,80472,-1,Negative,,,,,991.7164,(M-H)-,,,,,,
270,5.299,,,,793.5018,79276,-1,Negative,Phosphatidylglycerol,PG 38:6,,C44H75O10P,794.5098,(M-H)-,793.5025,-0.8,0.8,92.45,PG 38:6,4,,
271,10.663,,,,112.9858,78391,-1,Negative,,,,,113.9930,(M-H)-,,,,,,
272,6.142,,,,818.4879,77979,-1,Negative,,,,,819.4952,(M-H)-,,,,,,
273,6.204,,,,733.5495,77282,-1,Negative,Sphingomyelin,SM d33:1,,C38H77N2O6P,688.5519,(M+CHO2)-,733.5501,-0.9,0.9,98.48,SM d33:1,15,,
274,12.776,,,,172.9580,77021,-1,Negative,,,,,173.9653,(M-H)-,,,,,,
275,5.183,,,,423.3709,76928,-1,Negative,,,,,424.3782,(M-H)-,,,,,,
276,1.863,,,,309.1740,76031,-1,Negative,,,,,310.1812,(M-H)-,,,,,,
277,8.653,,,,880.6067,75801,-1,Negative,Phosphatidylcholine,PC 18:0_22:5,,C48H86NO8P,835.6091,(M+CHO2)-,880.6073,-0.7,0.7,96.66,PC 40:5,3,PC 18:0/22:5,57.0
278,4.935,,,,901.5442,74930,-1,Negative,Oxidized phosphatidylinositol,OxPI 18:1_20:3+1O,,C47H83O14P,902.5520,(M-H)-,901.5448,-0.6,0.6,91.72,OxPI 38:4+1O,1,OxPI 18:1/20:3+s1d0,100.0
279,5.296,,,,635.4101,74779,-1,Negative,,,,,636.4173,(M-H)-,,,,,,
280,5.102,,,,841.5019,74649,-1,Negative,Phosphatidylglycerol,PG 20:4_22:6,,C48H75O10P,842.5098,(M-H)-,841.5025,-0.8,0.8,92.10,PG 42:10,2,PG 20:4/22:6,81.5
281,0.526,,,,128.0354,74599,-1,Negative,,,,,129.0427,(M-H)-,,,,,,
282,5.909,,,,833.5181,74420,-1,Negative,Phosphatidylinositol,PI 34:2,,C43H79O13P,834.5258,(M-H)-,833.5186,-0.6,0.6,95.29,PI 34:2,2,,
283,2.055,,,,325.1842,74322,-1,Negative,,,,,326.1915,(M-H)-,,,,,,
284,9.388,,,,840.6117,74147,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 18:0e_20:4,,C46H86NO7P,795.6142,(M+CHO2)-,840.6124,-0.8,0.8,85.60,EtherPC 38:4e,1,EtherPC 18:0e/20:4,100.0
285,7.383,,,,764.5434,73805,-1,Negative,Phosphatidylcholine,PC 15:0_16:0,,C39H78NO8P,719.5465,(M+CHO2)-,764.5447,-1.7,1.7,97.80,PC 31:0,2,PC 15:0/16:0,85.2
286,1.315,,,,649.1246,73672,-1,Negative,,,,,650.1318,(M-H)-,,,,,,
287,8.463,,,,724.5280,73078,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:0e_20:4,,C41H76NO7P,725.5359,(M-H)-,724.5287,-0.9,0.9,98.66,EtherPE 36:4e,1,EtherPE 16:0e/20:4,100.0
288,2.168,,,,323.1895,73034,-1,Negative,,,,,324.1968,(M-H)-,,,,,,
289,4.652,,,,805.4387,72808,-1,Negative,,,,,806.4460,(M-H)-,,,,,,
290,0.590,,,,129.9758,72578,-1,Negative,,,,,130.9831,(M-H)-,,,,,,
291,8.681,,,,762.5644,71958,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 16:1e_16:0,,C40H80NO7P,717.5672,(M+CHO2)-,762.5654,-1.4,1.4,87.47,EtherPC 32:1e,2,EtherPC 16:1e/16:0,79.1
292,5.089,,,,423.3042,71696,-1,Negative,,,,,424.3115,(M-H)-,,,,,,
293,2.974,,,,311.2014,71544,-1,Negative,,,,,312.2087,(M-H)-,,,,,,
294,3.425,,,,438.2985,71329,-1,Negative,,,,,439.3058,(M-H)-,,,,,,
295,2.666,,,,552.2728,70912,-1,Negative,,,,,553.2801,(M-H)-,,,,,,
296,10.030,,,,600.5123,70577,-1,Negative,,,,,601.5196,(M-H)-,,,,,,
297,2.661,,,,486.3298,70483,-1,Negative,,,,,487.3371,(M-H)-,,,,,,
298,10.420,,,,846.6587,69166,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 38:1e,,C46H92NO7P,801.6611,(M+CHO2)-,846.6593,-0.8,0.8,77.35,EtherPC 38:1e,2,,
299,3.685,,,,636.3489,69019,-1,Negative,,,,,637.3562,(M-H)-,,,,,,
300,4.256,,,,367.2640,68980,-1,Negative,,,,,368.2713,(M-H)-,,,,,,
301,10.805,,,,1425.9793,68957,-1,Negative,Cardiolipin,CL 70:5,,C79H144O17P2,1426.9879,(M-H)-,1425.9806,-0.9,0.9,89.99,CL 70:5,64,,
302,7.578,,,,788.5243,68783,-1,Negative,,,,,789.5316,(M-H)-,,,,,,
303,3.289,,,,526.3510,68448,-1,Negative,,,,,527.3582,(M-H)-,,,,,,
304,9.891,,,,812.5415,68216,-1,Negative,,,,,813.5488,(M-H)-,,,,,,
305,4.994,,,,865.5018,68114,-1,Negative,Phosphatidylglycerol,PG 22:6_22:6,,C50H75O10P,866.5098,(M-H)-,865.5025,-0.8,0.8,92.42,PG 44:12,1,PG 22:6/22:6,100.0
306,4.653,,,,742.4430,67133,-1,Negative,,,,,743.4503,(M-H)-,,,,,,
307,7.825,,,,816.5753,67080,-1,Negative,Phosphatidylcholine,PC 17:1_18:1,,C43H82NO8P,771.5778,(M+CHO2)-,816.5760,-0.9,0.9,91.16,PC 35:2,2,PC 17:1/18:1,91.8
308,6.057,,,,816.5003,66715,-1,Negative,,,,,817.5076,(M-H)-,,,,,,
309,0.914,,,,447.1340,66633,-1,Negative,,,,,448.1413,(M-H)-,,,,,,
310,5.198,,,,817.5018,66538,-1,Negative,Phosphatidylglycerol,PG 20:4_20:4,,C46H75O10P,818.5098,(M-H)-,817.5025,-0.8,0.8,91.64,PG 40:8,2,PG 20:4/20:4,65.8
311,3.460,,,,451.2913,66417,-1,Negative,,,,,452.2986,(M-H)-,,,,,,
312,1.960,,,,379.1558,66380,-1,Negative,,,,,380.1631,(M-H)-,,,,,,
313,10.292,,,,628.5437,66367,-1,Negative,,,,,629.5510,(M-H)-,,,,,,
314,4.707,,,,61.9883,66297,-1,Negative,,,,,62.9956,(M-H)-,,,,,,
315,4.199,,,,473.2825,66286,-1,Negative,,,,,474.2898,(M-H)-,,,,,,
316,5.605,,,,745.5018,65841,-1,Negative,Phosphatidylglycerol,PG 16:1_18:1,,C40H75O10P,746.5098,(M-H)-,745.5025,-0.9,0.9,79.95,PG 34:2,4,PG 16:1/18:1,61.8
317,12.708,,,,129.9760,65826,-1,Negative,,,,,130.9833,(M-H)-,,,,,,
318,11.058,,,,1430.0110,65779,-1,Negative,Cardiolipin,CL 70:3,,C79H148O17P2,1431.0192,(M-H)-,1430.0119,-0.6,0.6,89.58,CL 70:3,10,,
319,4.717,,,,789.4439,65644,-1,Negative,,,,,790.4512,(M-H)-,,,,,,
320,9.460,,,,702.5435,65612,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:0e_18:1,,C39H78NO7P,703.5516,(M-H)-,702.5443,-1.1,1.1,96.61,EtherPE 34:1e,3,EtherPE 16:0e/18:1,59.1
321,2.891,,,,554.2883,65018,-1,Negative,,,,,555.2956,(M-H)-,,,,,,
322,4.925,,,,419.2389,64826,-1,Negative,,,,,420.2461,(M-H)-,,,,,,
323,9.610,,,,778.5738,64825,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:1e_22:4,,C45H82NO7P,779.5829,(M-H)-,778.5756,-2.4,2.4,89.41,EtherPE 40:5e,1,EtherPE 18:1e/22:4,100.0
324,9.225,,,,730.5387,64218,-1,Negative,Phosphatidylethanolamine,PE 17:0_18:1,,C40H78NO8P,731.5465,(M-H)-,730.5392,-0.8,0.8,89.67,PE 35:1,1,PE 17:0/18:1,100.0
325,4.196,,,,305.2485,64113,-1,Negative,,,,,306.2558,(M-H)-,,,,,,
326,2.618,,,,486.3163,63976,-1,Negative,,,,,487.3236,(M-H)-,,,,,,
327,6.878,,,,818.5160,63834,-1,Negative,,,,,819.5233,(M-H)-,,,,,,
328,10.407,,,,627.5596,63739,-1,Negative,,,,,628.5669,(M-H)-,,,,,,
329,8.789,,,,818.5910,63599,-1,Negative,Phosphatidylcholine,PC 17:0_18:1,,C43H84NO8P,773.5935,(M+CHO2)-,818.5917,-0.8,0.8,94.10,PC 35:1,4,PC 17:0/18:1,44.2
330,5.101,,,,424.3576,63433,-1,Negative,,,,,425.3649,(M-H)-,,,,,,
331,6.058,,,,745.5020,62881,-1,Negative,Phosphatidylglycerol,PG 16:1_18:1,,C40H75O10P,746.5098,(M-H)-,745.5025,-0.7,0.7,68.87,PG 34:2,1,PG 16:1/18:1,100.0
332,0.534,,,,92.9280,62796,-1,Negative,,,,,93.9353,(M-H)-,,,,,,
333,10.377,,,,927.6779,62786,-1,Negative,,,,,928.6852,(M-H)-,,,,,,
334,5.848,,,,771.5174,62691,-1,Negative,Phosphatidylglycerol,PG 18:1_18:2,,C42H77O10P,772.5254,(M-H)-,771.5182,-1.0,1.0,81.22,PG 36:3,1,PG 18:1/18:2,100.0
335,7.812,,,,836.5805,62450,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 16:0e_22:6,,C46H82NO7P,791.5829,(M+CHO2)-,836.5811,-0.7,0.7,83.55,EtherPC 38:6e,4,EtherPC 16:0e/22:6,52.8
336,10.221,,,,845.6464,62437,-1,Negative,,,,,846.6536,(M-H)-,,,,,,
337,10.947,,,,1454.0102,62224,-1,Negative,Cardiolipin,CL 72:5,,C81H148O17P2,1455.0192,(M-H)-,1454.0119,-1.2,1.2,95.51,CL 72:5,12,,
