Feat ID,RT,DT,CCS,Gas,mz,Abundance,Charge,Polarity,Lipid Class,Compound Name,CAS ID,Formula,Mass,Ion Species,Theo mz,ppm Error,Abs ppm Error,Score,Sum Comp,Num Constit,Constit,Constit Abund
155,10.347,,,,707.5938,160059,-1,Negative,,,,,708.6011,(M-H)-,,,,,,
156,5.772,,,,795.5176,159293,-1,Negative,Phosphatidylglycerol,PG 18:1_20:4,,C44H77O10P,796.5254,(M-H)-,795.5182,-0.7,0.7,91.67,PG 38:5,2,PG 18:1/20:4,84.1
157,6.888,,,,911.5651,158959,-1,Negative,Phosphatidylinositol,PI 18:0_22:5,,C49H85O13P,912.5728,(M-H)-,911.5655,-0.4,0.4,98.88,PI 40:5,2,PI 18:0/22:5,59.5
158,4.707,,,,485.3269,158244,-1,Negative,,,,,486.3342,(M-H)-,,,,,,
159,7.191,,,,662.4760,158165,-1,Negative,Phosphatidylethanolamine,PE 14:0_16:0,,C35H70NO8P,663.4839,(M-H)-,662.4766,-1.0,1.0,96.43,PE 30:0,1,PE 14:0/16:0,100.0
160,7.917,,,,740.5230,157095,-1,Negative,Phosphatidylethanolamine,PE 18:1_18:2,,C41H76NO8P,741.5309,(M-H)-,740.5236,-0.8,0.8,98.40,PE 36:3,1,PE 18:1/18:2,100.0
161,7.004,,,,836.5441,157018,-1,Negative,Phosphatidylserine,PS 18:0_22:5,,C46H80NO10P,837.5520,(M-H)-,836.5447,-0.8,0.8,89.26,PS 40:5,4,PS 18:0/22:5,46.2
162,8.862,,,,764.5804,156987,-1,Negative,,,,,765.5877,(M-H)-,,,,,,
163,2.750,,,,528.2728,156704,-1,Negative,,,,,529.2801,(M-H)-,,,,,,
164,4.018,,,,464.3144,155514,-1,Negative,,,,,465.3217,(M-H)-,,,,,,
165,5.187,,,,867.5175,153382,-1,Negative,Phosphatidylglycerol,PG 22:5_22:6,,C50H77O10P,868.5254,(M-H)-,867.5182,-0.7,0.7,88.15,PG 44:11,1,PG 22:5/22:6,100.0
166,6.823,,,,861.5493,152074,-1,Negative,Phosphatidylinositol,PI 18:0_18:2,,C45H83O13P,862.5571,(M-H)-,861.5499,-0.7,0.7,97.35,PI 36:2,4,PI 18:0/18:2,43.4
167,4.167,,,,323.2201,151237,-1,Negative,,,,,324.2274,(M-H)-,,,,,,
168,7.160,,,,749.5808,149300,-1,Negative,Sphingomyelin,SM d34:0,,C39H81N2O6P,704.5832,(M+CHO2)-,749.5814,-0.8,0.8,99.11,SM d34:0,9,,
169,5.538,,,,778.5137,148274,-1,Negative,Sulfatide,SHexCer d34:1,,C40H77NO11S,779.5217,(M-H)-,778.5145,-1.0,1.0,96.85,SHexCer d34:1,17,,
170,7.694,,,,838.5595,148251,-1,Negative,Phosphatidylserine,PS 18:0_22:4,,C46H82NO10P,839.5676,(M-H)-,838.5604,-1.0,1.0,85.86,PS 40:4,2,PS 18:0/22:4,67.1
171,10.029,,,,752.5588,146843,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 38:4e,,C43H80NO7P,753.5672,(M-H)-,752.5600,-1.6,1.6,95.41,EtherPE 38:4e,2,,
172,3.825,,,,671.2669,146369,-1,Negative,,,,,672.2742,(M-H)-,,,,,,
173,7.762,,,,828.5756,145801,-1,Negative,Phosphatidylcholine,PC 16:0_20:3,,C44H82NO8P,783.5778,(M+CHO2)-,828.5760,-0.5,0.5,95.93,PC 36:3,4,PC 16:0/20:3,56.9
174,6.725,,,,834.5286,144878,-1,Negative,Phosphatidylserine,PS 18:0_22:6,,C46H78NO10P,835.5363,(M-H)-,834.5291,-0.6,0.6,74.02,PS 40:6,1,PS 18:0/22:6,100.0
175,10.597,,,,828.6483,144139,-1,Negative,Phosphatidylethanolamine,PE 24:0_18:1,,C47H92NO8P,829.6561,(M-H)-,828.6488,-0.6,0.6,90.81,PE 42:1,3,PE 24:0/18:1,58.0
176,0.590,,,,112.9857,142903,-1,Negative,,,,,113.9930,(M-H)-,,,,,,
177,4.083,,,,533.2915,142512,-1,Negative,,,,,534.2987,(M-H)-,,,,,,
178,7.345,,,,812.5444,142160,-1,Negative,Phosphatidylserine,PS 18:0_20:3,,C44H80NO10P,813.5520,(M-H)-,812.5447,-0.4,0.4,80.60,PS 38:3,1,PS 18:0/20:3,100.0
179,10.171,,,,844.6507,140780,-1,Negative,,,,,845.6580,(M-H)-,,,,,,
180,10.041,,,,610.5411,140547,-1,Negative,Ceramide non-hydroxyfatty acid-sphingosine,Cer_NS d18:1_18:0,,C36H71NO3,565.5434,(M+CHO2)-,610.5416,-0.8,0.8,84.87,Cer_NS d36:1,2,Cer_NS d18:1/18:0,61.1
181,3.447,,,,580.3387,138957,-1,Negative,,,,,581.3460,(M-H)-,,,,,,
182,2.620,,,,553.2698,138813,-1,Negative,,,,,554.2771,(M-H)-,,,,,,
183,10.295,,,,638.5724,138665,-1,Negative,Ceramide non-hydroxyfatty acid-sphingosine,Cer_NS d18:1_20:0,,C38H75NO3,593.5747,(M+CHO2)-,638.5729,-0.8,0.8,94.92,Cer_NS d38:1,3,Cer_NS d18:1/20:0,47.5
184,5.094,,,,486.3222,138551,-1,Negative,,,,,487.3295,(M-H)-,,,,,,
185,7.427,,,,762.5075,137861,-1,Negative,Phosphatidylethanolamine,PE 16:0_22:6,,C43H74NO8P,763.5152,(M-H)-,762.5079,-0.6,0.6,87.73,PE 38:6,1,PE 16:0/22:6,100.0
186,6.296,,,,871.5338,137798,-1,Negative,Phosphatidylinositol,PI 17:0_20:4,,C46H81O13P,872.5415,(M-H)-,871.5342,-0.5,0.5,96.91,PI 37:4,1,PI 17:0/20:4,100.0
187,10.545,,,,710.6263,135251,-1,Negative,,,,,711.6336,(M-H)-,,,,,,
188,7.513,,,,720.4968,133703,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:1e_20:5,,C41H72NO7P,721.5046,(M-H)-,720.4974,-0.8,0.8,97.87,EtherPE 36:6e,1,EtherPE 16:1e/20:5,100.0
189,5.318,,,,793.5017,133424,-1,Negative,Phosphatidylglycerol,PG 18:2_20:4,,C44H75O10P,794.5098,(M-H)-,793.5025,-1.0,1.0,88.23,PG 38:6,4,PG 18:2/20:4,44.1
190,10.165,,,,565.3777,132537,-1,Negative,,,,,566.3850,(M-H)-,,,,,,
191,4.930,,,,351.2515,131905,-1,Negative,,,,,352.2588,(M-H)-,,,,,,
192,4.710,,,,439.3215,131848,-1,Negative,,,,,440.3288,(M-H)-,,,,,,
193,10.332,,,,681.5781,131645,-1,Negative,,,,,682.5854,(M-H)-,,,,,,
194,2.621,,,,485.3293,131192,-1,Negative,,,,,486.3365,(M-H)-,,,,,,
195,7.857,,,,762.5649,130793,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 16:0e_16:1,,C40H80NO7P,717.5672,(M+CHO2)-,762.5654,-0.7,0.7,88.83,EtherPC 32:1e,4,EtherPC 16:0e/16:1,47.8
196,1.582,,,,448.1739,129979,-1,Negative,,,,,449.1812,(M-H)-,,,,,,
197,4.958,,,,791.4864,126430,-1,Negative,Phosphatidylglycerol,PG 16:1_22:6,,C44H73O10P,792.4941,(M-H)-,791.4869,-0.6,0.6,89.75,PG 38:7,2,PG 16:1/22:6,78.5
198,9.814,,,,768.5545,126079,-1,Negative,Phosphatidylethanolamine,PE 18:0_20:3,,C43H80NO8P,769.5622,(M-H)-,768.5549,-0.5,0.5,92.00,PE 38:3,1,PE 18:0/20:3,100.0
199,8.603,,,,750.5432,125782,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:0e_22:5,,C43H78NO7P,751.5516,(M-H)-,750.5443,-1.4,1.4,96.70,EtherPE 38:5e,7,EtherPE 16:0e/22:5,58.2
200,9.495,,,,571.4969,125193,-1,Negative,,,,,572.5042,(M-H)-,,,,,,
201,10.232,,,,860.6382,120850,-1,Negative,Phosphatidylcholine,PC 20:0_18:1,,C46H90NO8P,815.6404,(M+CHO2)-,860.6386,-0.4,0.4,87.70,PC 38:1,4,PC 20:0/18:1,38.1
202,10.812,,,,1425.9795,120646,-1,Negative,Cardiolipin,CL 70:5,,C79H144O17P2,1426.9879,(M-H)-,1425.9806,-0.8,0.8,94.50,CL 70:5,42,,
203,10.284,,,,845.6741,120096,-1,Negative,Sphingomyelin,SM d41:1,,C46H93N2O6P,800.6771,(M+CHO2)-,845.6753,-1.5,1.5,86.37,SM d41:1,31,,
204,2.818,,,,540.3302,119573,-1,Negative,Lysophophatidylcholine,LPC 16:0/0:0,,C24H50NO7P,495.3325,(M+CHO2)-,540.3307,-0.9,0.9,98.73,LPC 16:0,1,LPC 16:0,100.0
205,10.480,,,,656.5750,118008,-1,Negative,,,,,657.5823,(M-H)-,,,,,,
206,10.039,,,,627.5311,117009,-1,Negative,,,,,628.5384,(M-H)-,,,,,,
207,7.396,,,,688.4919,116307,-1,Negative,Phosphatidylethanolamine,PE 16:0_16:1,,C37H72NO8P,689.4996,(M-H)-,688.4923,-0.5,0.5,91.93,PE 32:1,1,PE 16:0/16:1,100.0
208,6.425,,,,824.5449,116242,-1,Negative,Phosphatidylcholine,PC 16:1_20:4,,C44H78NO8P,779.5465,(M+CHO2)-,824.5447,0.2,0.2,97.10,PC 36:5,4,PC 16:1/20:4,62.5
209,9.435,,,,752.5593,116053,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:0e_22:4,,C43H80NO7P,753.5672,(M-H)-,752.5600,-0.9,0.9,94.65,EtherPE 38:4e,1,EtherPE 16:0e/22:4,100.0
210,6.323,,,,885.5491,115701,-1,Negative,Phosphatidylinositol,PI 18:1_20:3,,C47H83O13P,886.5571,(M-H)-,885.5499,-0.8,0.8,95.44,PI 38:4,1,PI 18:1/20:3,100.0
211,4.931,,,,283.3011,114793,-1,Negative,,,,,284.3084,(M-H)-,,,,,,
212,6.279,,,,883.5332,114549,-1,Negative,Phosphatidylinositol,PI 38:5,,C47H81O13P,884.5415,(M-H)-,883.5342,-1.1,1.1,86.95,PI 38:5,2,,
213,6.534,,,,799.5482,114082,-1,Negative,,,,,800.5554,(M-H)-,,,,,,
214,6.625,,,,824.5442,113065,-1,Negative,Phosphatidylcholine,PC 16:0_20:5,,C44H78NO8P,779.5465,(M+CHO2)-,824.5447,-0.6,0.6,96.07,PC 36:5,4,PC 16:0/20:5,65.4
215,6.333,,,,843.5375,112852,-1,Negative,,,,,844.5448,(M-H)-,,,,,,
216,2.630,,,,547.2825,110028,-1,Negative,,,,,548.2898,(M-H)-,,,,,,
217,9.254,,,,730.5388,109728,-1,Negative,Phosphatidylethanolamine,PE 17:0_18:1,,C40H78NO8P,731.5465,(M-H)-,730.5392,-0.6,0.6,89.32,PE 35:1,1,PE 17:0/18:1,100.0
218,10.779,,,,1399.9644,109630,-1,Negative,Cardiolipin,CL 68:4,,C77H142O17P2,1400.9722,(M-H)-,1399.9649,-0.4,0.4,89.41,CL 68:4,24,,
219,12.567,,,,119.0363,109594,-1,Negative,,,,,120.0436,(M-H)-,,,,,,
220,6.441,,,,869.5543,108683,-1,Negative,,,,,870.5615,(M-H)-,,,,,,
221,4.701,,,,502.3171,108370,-1,Negative,,,,,503.3243,(M-H)-,,,,,,
222,3.137,,,,566.3458,107839,-1,Negative,Lysophophatidylcholine,LPC 18:1/0:0,,C26H52NO7P,521.3481,(M+CHO2)-,566.3463,-0.9,0.9,97.91,LPC 18:1,1,LPC 18:1,100.0
223,5.930,,,,719.4864,107234,-1,Negative,Phosphatidylglycerol,PG 32:1,,C38H73O10P,720.4941,(M-H)-,719.4869,-0.7,0.7,89.47,PG 32:1,2,,
224,5.191,,,,817.5018,106843,-1,Negative,Phosphatidylglycerol,PG 18:2_22:6,,C46H75O10P,818.5098,(M-H)-,817.5025,-0.9,0.9,92.29,PG 40:8,3,PG 18:2/22:6,73.3
225,10.110,,,,844.6069,106556,-1,Negative,Phosphatidylserine,PS 22:0_18:1,,C46H88NO10P,845.6146,(M-H)-,844.6073,-0.4,0.4,79.71,PS 40:1,2,PS 22:0/18:1,67.0
226,8.760,,,,762.5646,106177,-1,Negative,,,,,763.5719,(M-H)-,,,,,,
227,3.000,,,,566.3458,106118,-1,Negative,Lysophophatidylcholine,LPC 18:1/0:0,,C26H52NO7P,521.3481,(M+CHO2)-,566.3463,-1.0,1.0,97.86,LPC 18:1,1,LPC 18:1,100.0
228,9.329,,,,584.5254,105847,-1,Negative,,,,,585.5327,(M-H)-,,,,,,
229,6.036,,,,859.5335,105639,-1,Negative,Phosphatidylinositol,PI 18:1_18:2,,C45H81O13P,860.5415,(M-H)-,859.5342,-0.8,0.8,97.07,PI 36:3,1,PI 18:1/18:2,100.0
230,5.272,,,,655.2722,104954,-1,Negative,,,,,656.2795,(M-H)-,,,,,,
231,4.702,,,,475.2981,104271,-1,Negative,,,,,476.3053,(M-H)-,,,,,,
232,10.339,,,,680.5748,103170,-1,Negative,,,,,681.5821,(M-H)-,,,,,,
233,4.930,,,,329.2696,102182,-1,Negative,,,,,330.2769,(M-H)-,,,,,,
234,7.169,,,,895.5701,101442,-1,Negative,,,,,896.5774,(M-H)-,,,,,,
235,3.805,,,,939.5300,101297,-1,Negative,,,,,940.5373,(M-H)-,,,,,,
236,6.247,,,,747.5172,101009,-1,Negative,,,,,748.5245,(M-H)-,,,,,,
237,6.762,,,,885.6067,100899,-1,Negative,,,,,886.6140,(M-H)-,,,,,,
238,10.928,,,,1427.9953,100439,-1,Negative,Cardiolipin,CL 70:4,,C79H146O17P2,1429.0035,(M-H)-,1427.9962,-0.7,0.7,85.41,CL 70:4,26,,
239,10.025,,,,776.5592,100003,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:1e_22:5,,C45H80NO7P,777.5672,(M-H)-,776.5600,-0.9,0.9,65.20,EtherPE 40:6e,2,EtherPE 18:1e/22:5,83.3
240,8.597,,,,774.5440,99325,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:2e_22:5,,C45H78NO7P,775.5516,(M-H)-,774.5443,-0.4,0.4,96.28,EtherPE 40:7e,1,EtherPE 18:2e/22:5,100.0
241,10.397,,,,678.6037,99132,-1,Negative,Ceramide non-hydroxyfatty acid-sphingosine,Cer_NS d18:1_23:1,,C41H79NO3,633.6060,(M+CHO2)-,678.6042,-0.7,0.7,97.36,Cer_NS d41:2,4,Cer_NS d18:1/23:1,40.0
242,5.131,,,,423.3693,98987,-1,Negative,,,,,424.3766,(M-H)-,,,,,,
243,6.562,,,,762.5275,98693,-1,Negative,Phosphatidylcholine,PC 15:0_16:1,,C39H76NO8P,717.5309,(M+CHO2)-,762.5291,-2.1,2.1,97.16,PC 31:1,4,PC 15:0/16:1,52.7
244,6.224,,,,733.5494,98673,-1,Negative,Sphingomyelin,SM d33:1,,C38H77N2O6P,688.5519,(M+CHO2)-,733.5501,-1.1,1.1,96.35,SM d33:1,15,,
245,5.606,,,,745.5021,98386,-1,Negative,Phosphatidylglycerol,PG 16:1_18:1,,C40H75O10P,746.5098,(M-H)-,745.5025,-0.6,0.6,90.00,PG 34:2,2,PG 16:1/18:1,85.3
246,12.747,,,,98.9720,97204,-1,Negative,,,,,99.9793,(M-H)-,,,,,,
247,2.619,,,,1058.6768,96574,-1,Negative,,,,,1059.6841,(M-H)-,,,,,,
248,7.844,,,,816.5753,96270,-1,Negative,Phosphatidylcholine,PC 17:1_18:1,,C43H82NO8P,771.5778,(M+CHO2)-,816.5760,-0.9,0.9,95.71,PC 35:2,3,PC 17:1/18:1,72.9
249,5.095,,,,61.9884,95902,-1,Negative,,,,,62.9956,(M-H)-,,,,,,
250,7.137,,,,850.5591,95575,-1,Negative,Phosphatidylcholine,PC 16:0_22:6,,C46H80NO8P,805.5622,(M+CHO2)-,850.5604,-1.5,1.5,90.52,PC 38:6,4,PC 16:0/22:6,66.1
251,3.474,,,,489.2772,95439,-1,Negative,,,,,490.2844,(M-H)-,,,,,,
252,6.143,,,,845.5064,94647,-1,Negative,,,,,846.5137,(M-H)-,,,,,,
253,9.832,,,,752.5595,94033,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:0e_20:4,,C43H80NO7P,753.5672,(M-H)-,752.5600,-0.7,0.7,95.92,EtherPE 38:4e,2,EtherPE 18:0e/20:4,85.9
254,4.622,,,,492.3455,93569,-1,Negative,,,,,493.3528,(M-H)-,,,,,,
255,8.067,,,,672.4967,93381,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:1e_16:1,,C37H72NO7P,673.5046,(M-H)-,672.4974,-1.0,1.0,96.96,EtherPE 32:2e,1,EtherPE 16:1e/16:1,100.0
256,10.196,,,,601.5271,91735,-1,Negative,,,,,602.5344,(M-H)-,,,,,,
257,2.070,,,,397.2263,91382,-1,Negative,,,,,398.2336,(M-H)-,,,,,,
258,2.619,,,,993.5539,91020,-1,Negative,,,,,994.5611,(M-H)-,,,,,,
259,7.178,,,,705.5070,90713,-1,Negative,,,,,706.5143,(M-H)-,,,,,,
260,2.000,,,,353.2001,90710,-1,Negative,,,,,354.2073,(M-H)-,,,,,,
261,7.404,,,,764.5433,90710,-1,Negative,Phosphatidylcholine,PC 15:0_16:0,,C39H78NO8P,719.5465,(M+CHO2)-,764.5447,-1.8,1.8,95.10,PC 31:0,2,PC 15:0/16:0,91.4
262,7.146,,,,797.5332,90334,-1,Negative,Phosphatidylglycerol,PG 18:0_20:4,,C44H79O10P,798.5411,(M-H)-,797.5338,-0.8,0.8,73.70,PG 38:4,1,PG 18:0/20:4,100.0
263,3.465,,,,295.1888,90214,-1,Negative,,,,,296.1961,(M-H)-,,,,,,
264,10.118,,,,239.0596,90179,-1,Negative,,,,,240.0669,(M-H)-,,,,,,
265,7.336,,,,837.5493,89634,-1,Negative,Phosphatidylinositol,PI 16:0_18:0,,C43H83O13P,838.5571,(M-H)-,837.5499,-0.6,0.6,97.13,PI 34:0,1,PI 16:0/18:0,100.0
266,0.534,,,,92.9281,89398,-1,Negative,,,,,93.9354,(M-H)-,,,,,,
267,7.176,,,,712.4917,88969,-1,Negative,Phosphatidylethanolamine,PE 16:0_18:3,,C39H72NO8P,713.4996,(M-H)-,712.4923,-0.8,0.8,90.75,PE 34:3,1,PE 16:0/18:3,100.0
268,8.082,,,,812.5803,88801,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 16:0e_20:4,,C44H82NO7P,767.5829,(M+CHO2)-,812.5811,-1.0,1.0,88.70,EtherPC 36:4e,1,EtherPC 16:0e/20:4,100.0
269,3.817,,,,681.3306,88187,-1,Negative,,,,,682.3379,(M-H)-,,,,,,
270,7.147,,,,887.6209,88102,-1,Negative,,,,,888.6281,(M-H)-,,,,,,
271,10.656,,,,686.6055,87980,-1,Negative,,,,,687.6128,(M-H)-,,,,,,
272,2.341,,,,393.1715,87632,-1,Negative,,,,,394.1787,(M-H)-,,,,,,
273,10.300,,,,655.5626,87398,-1,Negative,,,,,656.5699,(M-H)-,,,,,,
274,4.166,,,,301.2383,87256,-1,Negative,,,,,302.2456,(M-H)-,,,,,,
275,10.179,,,,730.5735,86217,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:0e_18:1,,C41H82NO7P,731.5829,(M-H)-,730.5756,-2.9,2.9,92.06,EtherPE 36:1e,2,EtherPE 18:0e/18:1,79.1
276,3.927,,,,329.2484,86073,-1,Negative,,,,,330.2557,(M-H)-,,,,,,
277,3.250,,,,478.2935,85565,-1,Negative,Lysophosphatidylethanolamine,LPE 18:1,,C23H46NO7P,479.3012,(M-H)-,478.2939,-0.8,0.8,97.94,LPE 18:1,1,LPE 18:1,100.0
278,9.278,,,,816.6113,85077,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 18:1e_18:1,,C44H86NO7P,771.6142,(M+CHO2)-,816.6124,-1.3,1.3,91.49,EtherPC 36:2e,2,EtherPC 18:1e/18:1,72.0
279,9.057,,,,856.6066,84566,-1,Negative,Phosphatidylcholine,PC 18:0_20:3,,C46H86NO8P,811.6091,(M+CHO2)-,856.6073,-0.8,0.8,90.78,PC 38:3,3,PC 18:0/20:3,60.8
280,6.606,,,,885.5491,84507,-1,Negative,Phosphatidylinositol,PI 18:0_20:4,,C47H83O13P,886.5571,(M-H)-,885.5499,-0.8,0.8,97.08,PI 38:4,2,PI 18:0/20:4,56.0
281,10.203,,,,870.6668,83792,-1,Negative,,,,,871.6741,(M-H)-,,,,,,
282,10.548,,,,709.6105,83761,-1,Negative,,,,,710.6178,(M-H)-,,,,,,
283,10.243,,,,772.5857,83377,-1,Negative,Phosphatidylethanolamine,PE 20:0_18:1,,C43H84NO8P,773.5935,(M-H)-,772.5862,-0.7,0.7,85.58,PE 38:1,1,PE 20:0/18:1,100.0
284,3.692,,,,636.3489,83340,-1,Negative,,,,,637.3562,(M-H)-,,,,,,
285,6.616,,,,800.5447,83269,-1,Negative,Phosphatidylcholine,PC 16:1_18:2,,C42H78NO8P,755.5465,(M+CHO2)-,800.5447,0.0,0.0,96.77,PC 34:3,5,PC 16:1/18:2,43.1
286,9.957,,,,778.5736,82834,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:0e_22:5,,C45H82NO7P,779.5829,(M-H)-,778.5756,-2.6,2.6,86.66,EtherPE 40:5e,1,EtherPE 18:0e/22:5,100.0
287,5.546,,,,793.5017,82772,-1,Negative,Phosphatidylglycerol,PG 16:0_22:6,,C44H75O10P,794.5098,(M-H)-,793.5025,-1.0,1.0,80.80,PG 38:6,4,PG 16:0/22:6,60.5
288,5.297,,,,817.5020,82706,-1,Negative,Phosphatidylglycerol,PG 20:4_20:4,,C46H75O10P,818.5098,(M-H)-,817.5025,-0.6,0.6,82.22,PG 40:8,4,PG 20:4/20:4,39.7
289,7.595,,,,736.5490,82443,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 16:0e_14:0,,C38H78NO7P,691.5516,(M+CHO2)-,736.5498,-1.0,1.0,82.20,EtherPC 30:0e,2,EtherPC 16:0e/14:0,57.9
290,5.286,,,,431.1391,81140,-1,Negative,,,,,432.1463,(M-H)-,,,,,,
291,7.928,,,,854.5909,81062,-1,Negative,Phosphatidylcholine,PC 18:1_20:3,,C46H84NO8P,809.5935,(M+CHO2)-,854.5917,-0.9,0.9,95.09,PC 38:4,1,PC 18:1/20:3,100.0
292,10.285,,,,1018.7404,80239,-1,Negative,,,,,1019.7477,(M-H)-,,,,,,
293,3.994,,,,61.9883,79975,-1,Negative,,,,,62.9956,(M-H)-,,,,,,
294,7.878,,,,775.5964,79859,-1,Negative,,,,,776.6037,(M-H)-,,,,,,
295,10.342,,,,756.5906,79430,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 38:2e,,C43H84NO7P,757.5985,(M-H)-,756.5913,-0.8,0.8,74.99,EtherPE 38:2e,3,,
296,6.339,,,,736.5128,79337,-1,Negative,Phosphatidylcholine,PC 14:0_15:0,,C37H74NO8P,691.5152,(M+CHO2)-,736.5134,-0.9,0.9,95.50,PC 29:0,1,PC 14:0/15:0,100.0
297,6.072,,,,816.5002,79158,-1,Negative,,,,,817.5075,(M-H)-,,,,,,
298,9.904,,,,812.5416,78936,-1,Negative,,,,,813.5489,(M-H)-,,,,,,
299,4.655,,,,805.4390,78501,-1,Negative,,,,,806.4462,(M-H)-,,,,,,
300,7.217,,,,876.5746,78472,-1,Negative,Phosphatidylcholine,PC 18:1_22:6,,C48H82NO8P,831.5778,(M+CHO2)-,876.5760,-1.6,1.6,95.83,PC 40:7,2,PC 18:1/22:6,70.0
301,0.542,,,,119.9471,78240,-1,Negative,,,,,120.9544,(M-H)-,,,,,,
302,4.309,,,,331.2640,77779,-1,Negative,Free fatty acid,FA 22:4,,C22H36O2,332.2715,(M-H)-,331.2643,-0.8,0.8,86.95,FA 22:4,1,FA 22:4,100.0
303,8.810,,,,748.5279,77544,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:1e_20:5,,C43H76NO7P,749.5359,(M-H)-,748.5287,-1.0,1.0,94.95,EtherPE 38:6e,2,EtherPE 18:1e/20:5,67.8
304,2.893,,,,554.2885,77155,-1,Negative,,,,,555.2957,(M-H)-,,,,,,
305,0.211,,,,966.0007,77135,-1,Negative,,,,,967.0080,(M-H)-,,,,,,
306,3.463,,,,455.4103,76914,-1,Negative,,,,,456.4176,(M-H)-,,,,,,
307,12.773,,,,172.9580,76850,-1,Negative,,,,,173.9653,(M-H)-,,,,,,
308,5.627,,,,869.5317,76787,-1,Negative,Phosphatidylglycerol,PG 22:4_22:6,,C50H79O10P,870.5411,(M-H)-,869.5338,-2.5,2.5,79.16,PG 44:10,2,PG 22:4/22:6,72.6
309,10.159,,,,780.5893,76595,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:0e_22:4,,C45H84NO7P,781.5985,(M-H)-,780.5913,-2.5,2.5,93.02,EtherPE 40:4e,1,EtherPE 18:0e/22:4,100.0
310,7.652,,,,788.5200,76509,-1,Negative,,,,,789.5273,(M-H)-,,,,,,
311,7.483,,,,966.0008,76150,-1,Negative,,,,,967.0080,(M-H)-,,,,,,
312,6.644,,,,721.5018,75735,-1,Negative,Phosphatidylglycerol,PG 16:0_16:0,,C38H75O10P,722.5098,(M-H)-,721.5025,-1.0,1.0,88.60,PG 32:0,2,PG 16:0/16:0,65.9
313,4.948,,,,165.0410,75728,-1,Negative,,,,,166.0482,(M-H)-,,,,,,
314,10.118,,,,1175.2897,75552,-1,Negative,,,,,1176.2970,(M-H)-,,,,,,
315,0.587,,,,137.0358,75297,-1,Negative,,,,,138.0430,(M-H)-,,,,,,
316,9.181,,,,803.6277,75193,-1,Negative,Sphingomyelin,SM d38:1,,C43H87N2O6P,758.6302,(M+CHO2)-,803.6284,-0.8,0.8,91.78,SM d38:1,25,,
317,5.669,,,,875.4898,75018,-1,Negative,,,,,876.4970,(M-H)-,,,,,,
318,4.655,,,,742.4431,74519,-1,Negative,,,,,743.4504,(M-H)-,,,,,,
319,4.002,,,,391.2617,74418,-1,Negative,,,,,392.2690,(M-H)-,,,,,,
320,7.318,,,,744.5626,74369,-1,Negative,Hexosylceramide non-hydroxyfatty acid-sphingosine,HexCer_NS d18:1_16:0,,C40H77NO8,699.5649,(M+CHO2)-,744.5631,-0.7,0.7,92.45,HexCer_NS d34:1,1,HexCer_NS d18:1/16:0,100.0
321,3.794,,,,1200.6412,74061,-1,Negative,,,,,1201.6485,(M-H)-,,,,,,
322,3.084,,,,452.2781,73659,-1,Negative,Lysophosphatidylethanolamine,LPE 16:0,,C21H44NO7P,453.2855,(M-H)-,452.2783,-0.4,0.4,97.97,LPE 16:0,1,LPE 16:0,100.0
323,10.907,,,,1401.9793,73459,-1,Negative,Cardiolipin,CL 68:3,,C77H144O17P2,1402.9879,(M-H)-,1401.9806,-0.9,0.9,86.51,CL 68:3,24,,
324,7.611,,,,788.5220,73282,-1,Negative,Phosphatidylethanolamine,PE 18:1_22:6,,C45H76NO8P,789.5309,(M-H)-,788.5236,-2.0,2.0,80.42,PE 40:7,1,PE 18:1/22:6,100.0
325,10.041,,,,600.5122,73133,-1,Negative,,,,,601.5194,(M-H)-,,,,,,
326,5.100,,,,805.4866,72650,-1,Negative,Phosphatidylinositol,PI 14:1_18:1,,C41H75O13P,806.4945,(M-H)-,805.4873,-0.8,0.8,97.14,PI 32:2,3,PI 14:1/18:1,51.4
327,10.118,,,,1173.2900,72375,-1,Negative,,,,,1174.2973,(M-H)-,,,,,,
328,2.973,,,,608.3177,72294,-1,Negative,,,,,609.3250,(M-H)-,,,,,,
329,0.917,,,,447.1339,72173,-1,Negative,,,,,448.1412,(M-H)-,,,,,,
330,0.584,,,,93.0459,71846,-1,Negative,,,,,94.0532,(M-H)-,,,,,,
